Date,Close,High,Low,Open,Volume
2026-02-24,1038.8704833984375,1055.5677728378416,1020.8572797216432,1039.6678928674237,2803100
2026-02-25,1025.5924072265625,1050.3144146168888,1023.7682097251184,1033.3180193252672,2481900
2026-02-26,1018.8038330078124,1023.6884375747252,1004.2098889029216,1020.8572871336852,2666400
2026-02-27,1048.679443359375,1049.686274687273,1014.1584169416718,1015.9627185508582,4325900
2026-03-02,1014.7664794921876,1052.8761524764825,1009.8121489925304,1041.3326378577035,3094300
2026-03-03,1004.5587158203124,1016.8001006156388,991.9385828373936,1011.8058570444964,2846000
2026-03-04,1000.4118041992188,1012.4637232788392,990.532956584182,1008.4464371999926,1965500
2026-03-05,980.165771484375,990.4333460639426,962.5613119779828,986.8845515245072,3769900
2026-03-06,987.2135009765624,988.100653952957,963.049792707641,971.9317266385822,2627800
2026-03-09,1005.2167358398438,1005.7550146230396,977.494252908168,983.7843936839256,2802200
2026-03-10,998.1987915039062,1008.8153009749168,990.8719458192364,1002.83418258969,1663700
2026-03-11,996.693603515625,999.773845439799,987.1835862573768,996.8830080332632,1446900
2026-03-12,974.1746215820312,991.3703363144846,970.0974659266856,990.323652803734,2340100
2026-03-13,981.9800415039062,1000.062909994806,974.922304715912,977.0456066273716,1984400
2026-03-16,986.00732421875,995.0288325210872,972.4401682564842,988.8583094558494,2289900
2026-03-17,927.4222412109376,978.082322178102,922.3383148260816,975.8394027418864,5637500
2026-03-18,915.1609497070312,926.0765030036238,902.2616685339464,922.0890907194316,3443800
2026-03-19,914.6127319335938,921.620638528458,907.9936126554612,911.1237460352096,2379000
2026-03-20,903.8467407226562,922.4679497988868,896.4600249933255,907.6846009171668,4818800
2026-03-23,907.6845092773438,923.8634752380502,904.37494993488,910.6152596030564,2817500
2026-03-24,900.1782836914062,905.8104670620288,892.7915683299592,904.1457394620376,2572700
2026-03-25,913.4264526367188,919.2481014543756,906.2292025302396,909.6184665310294,2177700
2026-03-26,894.17724609375,913.4663295735884,893.4694584770546,909.5088519031387,2163200
2026-03-27,875.4762573242188,897.9951956374257,874.3498084531092,893.180378125529,2740800
2026-03-30,883.83984375,894.6058447547833,880.3309014681423,885.6839975952473,3070200
2026-03-31,916.8756103515624,921.2318536028338,889.3325538776669,890.6782812475881,3464200
2026-04-01,951.5161743164062,973.6064107053649,923.075928146369,923.9631419460154,6267900
2026-04-02,932.6358032226562,954.6762097842848,927.0933026409266,942.0261420149324,2727100
2026-04-06,924.142578125,933.054446748824,916.8855196220223,929.1068868013776,1821100
2026-04-07,928.1599731445312,929.7249789586476,895.6226735862432,921.5906844906178,2726900
2026-04-08,950.300048828125,958.115403909388,930.193538820966,938.5571509390544,2568000
2026-04-09,952.18408203125,960.7271201034192,936.3340939531898,945.4851977929504,1672100
2026-04-10,936.5135498046876,960.9065767259204,932.59592443477,960.6573634516782,1958900
2026-04-13,926.624755859375,942.9233400036062,924.2522406934972,937.0119477769472,2089600
2026-04-14,919.5969848632812,936.9721270972516,912.1604388328548,922.0891176135884,2360200
2026-04-15,902.1820068359376,927.0733999945508,885.2355038252845,920.5938547257716,4233400
2026-04-16,901.1452026367188,917.1048301218852,895.3236147437239,908.801026960914,2836600
2026-04-17,924.1127319335938,927.0633780852016,914.9117367117832,914.9117367117832,3266100
2026-04-20,917.0051879882812,926.714527415211,909.628450735494,923.9831596651564,1926300
2026-04-21,900.1782836914062,910.176688400086,878.3371987354724,907.335681472196,4062800
2026-04-22,918.5801391601562,919.6368009710696,899.3907177363311,903.5476388076283,2623800
2026-04-23,914.76220703125,927.0733176106758,909.0203238453493,926.5649128306416,2149200
2026-04-24,881.1782836914062,897.5864466942603,868.9867289672038,897.1777636962992,4463700
2026-04-27,865.5376586914062,888.3954929226531,865.3083411056161,875.3666156333151,2700300
2026-04-28,871.2495727539062,875.3865372821331,860.633063348219,869.1562056691903,2561300
2026-04-29,848.5313110351562,866.2852615148557,847.8335017278876,863.3145980370119,3904600
2026-04-30,931.6588745117188,942.5245975408566,893.9778398405214,895.9516503339994,8236700
2026-05-01,960.2984619140624,981.3519933797764,940.8298927194866,945.9637102440192,4352400
2026-05-04,964.884033203125,971.1542174248216,948.7649352877417,956.9789952621816,3696900
2026-05-05,985.758056640625,989.6756817701356,961.3750094815338,968.8315115625865,2955500
2026-05-06,983.9437866210938,993.3540818065266,980.4049704773616,988.2302425491248,3921200
2026-05-07,971.8919067382812,985.8877021637692,964.0565952407052,982.2691205937396,3494900
2026-05-08,945.4652709960938,976.9159720079372,944.528226711669,971.0046408254262,3559200
2026-05-11,963.9469604492188,991.8688252548544,940.2916560764954,946.0135830822682,3517500
2026-05-12,986.7549438476562,994.3808941728176,968.1237575297004,971.3735082738284,3037500
2026-05-13,1012.553466796875,1019.6012250311028,988.8782072975632,991.6195531343258,3486400
2026-05-14,1003.531982421875,1014.9658577555932,992.8756208324874,1014.2880049795084,1751700
2026-05-15,1003.4819946289062,1012.9284798016496,995.9827312970458,1005.5390444380284,2820700
2026-05-18,986.6761474609376,1001.5647856023523,977.4693088655252,999.178190877578,2016000
2026-05-19,1019.9484252929688,1020.3378818647412,983.1910996039106,988.094107956462,3796000
2026-05-20,1017.4120483398438,1036.3948558298027,1002.2537773964796,1023.5232860815062,2998800
2026-05-21,1040.1595458984375,1045.8014857929354,1020.5376383552378,1022.8343960843536,2705200
2026-05-22,1063.47607421875,1068.808398995321,1045.57167691261,1048.307868346138,3470600
2026-05-26,1063.2164306640625,1080.451742706954,1058.8426932253385,1073.4617591589422,2981000
2026-05-27,1081.3704833984375,1091.4360159485425,1068.3690943364431,1070.7257027626156,2583000
2026-05-28,1125.1876220703125,1147.455638110124,1090.4473668092492,1095.0707462541504,4600700
2026-05-29,1103.4188232421875,1131.0392778714993,1087.4517135516282,1125.3873427999506,4600800
2026-06-01,1080.6513671875,1104.587159735981,1070.0665597342254,1093.4330996678991,2693400
2026-06-02,1062.6273193359375,1076.677132769508,1050.6444902803703,1065.8426825442275,2408500
2026-06-03,1077.236328125,1091.7155790692293,1052.002469217514,1057.9838879593765,2655600
2026-06-04,1123.6597900390625,1138.8279950698538,1100.0436081393668,1107.0136004539754,4046700
2026-06-05,1129.801025390625,1164.6211228863249,1129.4115688381448,1141.334424647598,4126200
2026-06-08,1147.505615234375,1181.03751908803,1141.9635084077702,1157.3414957152966,4504400
2026-06-09,1143.0421142578125,1172.919223278413,1136.1219768622232,1163.3329844381367,3822000
2026-06-10,1134.743896484375,1164.7509449309998,1131.9079945381154,1150.8508199949233,2700600
2026-06-11,1159.2886962890625,1168.445618410937,1124.029286323124,1138.0790993007115,2764900
2026-06-12,1131.3787841796875,1168.3158452372213,1131.1891145616216,1163.3329952068275,2438400
2026-06-15,1127.7340087890625,1135.8623760352932,1110.4188544174865,1132.3773795658822,3167200
2026-06-16,1120.893798828125,1145.0491265040994,1113.9038152274152,1137.1903926745556,2260700
2026-06-17,1110.4088134765625,1119.8852242643832,1103.318997409932,1115.1020393795836,2383300
2026-06-18,1096.9979248046875,1120.7239346907902,1087.1021934898963,1118.8866018077886,4470500
2026-06-22,1100.5029296875,1117.8480691305167,1091.5857763735082,1110.6484253196847,3015000
2026-06-23,1105.495849609375,1120.4145355415992,1077.6757287518992,1115.4016990916175,3316300
2026-06-24,1115.6612548828125,1133.5156741858484,1099.4045216639347,1127.7938930925102,2908200
2026-06-25,1126.0762939453125,1143.7910213581729,1112.405941912329,1125.377344355867,2757200
2026-06-26,1206.3912353515625,1214.0203175181389,1126.385887971802,1127.1847919697527,7725800
2026-06-29,1228.170166015625,1236.2285651446412,1201.4184604014058,1221.0303724597725,3684700
2026-06-30,1197.7137451171875,1228.289924956779,1188.4968502714455,1227.1215552703966,3723600
2026-07-01,1190.03466796875,1215.7678118488911,1172.2502166027728,1215.7678118488911,2720400
2026-07-02,1212.1729736328125,1230.2370533783453,1178.611082932329,1191.3028563838743,3296100
2026-07-06,1198.3428955078125,1212.0532297801387,1181.6467274753898,1206.2714756707733,2348800
2026-07-07,1233.7921142578125,1247.662131997204,1221.020376270165,1231.115895395489,2933800
2026-07-08,1214.0902099609375,1240.1129788951298,1202.4369867212156,1219.352688556181,2608600
2026-07-09,1215.2086181640625,1228.2399936845827,1198.6523863592656,1209.906279625841,2088100
2026-07-10,1186.879150390625,1211.2242685582582,1176.633822247918,1208.5781581082656,2010200
2026-07-13,1180.1788330078125,1194.5782430153513,1164.3415420358283,1178.4213416763978,2072700
2026-07-14,1150.890869140625,1164.34156565823,1139.1077050062586,1164.34156565823,2642900
2026-07-15,1154.9749755859375,1159.1589215781396,1132.7768041389054,1143.8608966985407,2552200
2026-07-16,1167.4970703125,1187.3684977461296,1139.567000141386,1160.606919191865,2791100
2026-07-17,1177.4227294921875,1186.2500457002395,1149.3629637671152,1157.7908279788985,2757500
2026-07-20,1145.2589111328125,1185.421330587627,1142.7924747409952,1177.962048757002,2644200
2026-07-21,1173.7281494140625,1175.8949663653011,1137.3702140594844,1141.3644904916512,2092000
2026-07-22,1161.3458251953125,1173.3186586068066,1151.84942357698,1172.230252450027,1555800
2026-07-23,1184.173095703125,1187.8877433808489,1140.1462196291377,1144.9792597871108,1909900
2026-07-24,1194.318603515625,1205.2129043908355,1185.8007800260425,1192.6409538306436,1983300
2026-07-27,1195.81640625,1203.3256648997135,1181.7564762179802,1199.28141154798,1592800
2026-07-28,1218.913330078125,1230.237068968535,1203.2857000745194,1215.8576502767885,2375400
2026-07-29,1208.28857421875,1227.4310654142278,1203.0760728910564,1213.441224787548,2170900
2026-07-30,1153.3172607421875,1184.951981724431,1151.4899232721182,1172.3500452513354,3027700
2026-07-31,1147.196044921875,1148.9835225461318,1117.398778298039,1146.8665610144578,2884600
2026-08-03,1119.75537109375,1160.2772591088094,1107.5628820454413,1150.351541298827,2934000
2026-08-04,1114.0836181640625,1134.2046878507613,1107.5729281811102,1115.7811368621565,4097200
2026-08-05,1168.18603515625,1215.1986246007275,1136.8010765387792,1172.3201258664246,6445700
2026-08-06,1190.234375,1229.1187185012384,1171.8208196082655,1194.8378857435737,3422400
2026-08-07,1184.0133056640625,1195.0875245338289,1159.5383677445811,1186.3000678654585,2898500
2026-08-10,1230.1771240234375,1230.1771240234375,1182.715228672979,1183.3143457370384,3011900
2026-08-11,1213.2813720703125,1236.2284690605584,1207.7992378032698,1228.8890110102868,2113200
2026-08-12,1218.533935546875,1224.745006119121,1189.3756445711867,1200.0104299084633,1941600
2026-08-13,1207.27001953125,1238.3254935867142,1204.2743122867555,1236.5281423774013,1927300
2026-08-14,1180.1600341796875,1199.0,1171.199951171875,1194.010009765625,2274500
2026-08-17,1183.1600341796875,1198.52001953125,1163.5,1175.199951171875,1807000
2026-08-18,1225.72998046875,1228.469970703125,1194.010009765625,1200.0,2509100
2026-08-19,1280.3399658203125,1292.6500244140625,1240.5400390625,1245.81005859375,4541800
2026-08-20,1244.4000244140625,1280.280029296875,1243.22998046875,1274.1300048828125,2621400
2026-08-21,1255.4000244140625,1271.219970703125,1230.0,1232.0,2497300
2026-08-24,1246.9300537109375,1262.1400146484375,1230.949951171875,1262.1400146484375,1664600
2026-08-25,1233.6600341796875,1264.72998046875,1229.7900390625,1249.0,2141100
2026-08-26,1189.4100341796875,1235.780029296875,1180.010009765625,1234.0,3000500
2026-08-27,1176.0999755859375,1190.1099853515625,1171.7099609375,1182.25,2730600
