Date,Close,High,Low,Open,Volume
2024-08-29,69.46268463134766,71.37231756739754,68.45814663612335,68.76646942790738,16527000
2024-08-30,75.82811737060547,78.57320881595376,72.31718912749464,77.87699354526055,32029800
2024-09-03,69.64171600341797,74.5948150623563,69.164313436398,74.17708591916958,22273200
2024-09-04,70.48713684082031,71.77016869539358,68.18961115324599,68.7068061707463,11815400
2024-09-05,69.5124282836914,71.60108180498224,68.98529274988033,69.34334850646479,8823800
2024-09-06,65.84235382080078,69.21403885939742,65.17597529311783,69.12452872351926,17130900
2024-09-09,68.55760192871094,68.65706015520043,67.14527538330192,67.4734867718996,11622600
2024-09-10,71.21317291259766,71.48171846220197,68.11003385531068,68.18959588095638,12203700
2024-09-11,74.48540496826172,74.74400243878615,70.56668845316118,72.47632138941837,14571600
2024-09-12,73.89859008789062,75.21145835649628,72.9139331953044,73.6698293463731,10595400
2024-09-13,74.07762145996094,75.49989611785512,72.88409996632747,74.60475689467411,8863600
2024-09-16,73.00345611572266,74.01794220049513,72.04864345117899,73.47091814265244,7666700
2024-09-17,72.37686157226562,73.82898069688856,71.5811880720065,73.6002199178055,6346700
2024-09-18,71.16345977783203,73.65989423641044,71.02421672389448,72.60562323140407,8449200
2024-09-19,74.47545623779297,75.60929675287122,73.11286255271601,74.42573091692117,12149600
2024-09-20,73.47091674804688,74.34615977688748,72.04864208357067,74.0776218027786,14307500
2024-09-23,71.42205047607422,73.70962796726872,69.69145279497826,73.47092667047072,14430600
2024-09-24,70.8153305053711,72.26744935950144,70.46722293959019,72.01880001420425,7702100
2024-09-25,70.79544830322266,71.60106982667453,69.93014577153903,70.31803817825116,9341100
2024-09-26,73.05317687988281,74.425726164946,71.08387825340023,73.39134394583174,11715300
2024-09-27,70.60648345947266,72.95373446769074,69.68150736226656,72.80454330591343,12366900
2024-09-30,71.73037719726562,71.79999872142278,69.86052896874163,70.14896316544325,9082900
2024-10-01,69.93014526367188,72.38680221379154,69.61187437872782,71.64085411581236,12896400
2024-10-02,71.65081024169922,72.58573439078285,69.6417188900315,70.11912906501686,10872900
2024-10-03,71.84972381591797,73.44107835455294,70.4771819491285,70.64626170894473,8344400
2024-10-04,73.0134048461914,73.8488630893216,72.2177238247732,73.32172763760708,10249200
2024-10-07,73.32173919677734,74.05773932530481,71.51157179644584,71.77016930740113,8227200
2024-10-08,72.71502685546875,73.38140538701366,71.42204701643732,72.25751289702701,9750100
2024-10-09,72.44647979736328,73.30183427259607,71.17339618441501,72.43653928563926,8105200
2024-10-10,72.14810943603516,72.48626897124869,71.0938384283961,71.62097393221562,7658400
2024-10-11,73.67110443115234,74.16881489125709,71.44135610187267,71.62053217128874,7650700
2024-10-14,77.32430267333984,77.56320158407831,74.20863771403002,74.65657412097207,12347900
2024-10-15,79.04637145996094,82.27153281064867,77.61296303989607,80.07165369591247,25056300
2024-10-16,81.30598449707031,82.03264514104549,77.89169029291251,79.04638225441626,16355600
2024-10-17,79.5440902709961,83.80449064213977,79.52417759947167,83.74476022202553,12989700
2024-10-18,79.48435974121094,80.69877449091831,79.15586901164242,80.1015234518131,5996000
2024-10-21,81.4552993774414,82.5602172559965,80.21102317136217,80.40014799045392,8408700
2024-10-22,82.96833038330078,83.26695969067826,80.82817393231888,80.82817393231888,8795100
2024-10-23,81.4552993774414,82.94843082473649,79.41468336168775,82.52039950606687,8366400
2024-10-24,81.5548324584961,82.50047925040853,80.84808454974264,82.49053050968506,6226300
2024-10-25,81.2363052368164,83.03801474604491,81.21639256469872,81.9231481301507,6970400
2024-10-28,83.05792236328125,83.5357201425975,81.50506059435652,82.22176485778967,6652500
2024-10-29,84.48137664794922,84.989035851744,82.68961594497064,83.05792442126594,9883700
2024-10-30,82.42085266113281,83.86420991264711,82.11226702125792,83.04796508730534,8417700
2024-10-31,79.7431640625,82.0724451816659,78.68802040282227,81.9231381313027,11273000
2024-11-01,84.38182067871094,86.88032909619245,83.05791674250155,83.81443110763313,20330500
2024-11-04,83.99362182617188,85.51662234603785,82.72944048900187,83.48596258067614,7935900
2024-11-05,86.7907485961914,87.58708074020178,84.68045360536965,85.88491195382149,10233700
2024-11-06,90.2149887084961,91.29004504686624,88.07483996114128,89.01053039390783,14695200
2024-11-07,93.50984191894533,93.63924390213764,91.28009363153188,91.30000630245917,11491100
2024-11-08,93.3704833984375,94.65456967549764,92.5144208174249,93.1514895854633,8340000
2024-11-11,91.82757568359376,93.79851235690094,89.93627450292611,93.07185177686738,10626600
2024-11-12,92.35516357421876,93.3804460380555,91.14074868112516,91.8275916341443,8482400
2024-11-13,89.65755462646484,92.42482334258362,89.3390202618999,91.03123264969018,9163000
2024-11-14,90.28467559814452,92.01671348982111,89.75710371869302,91.44932386170888,7631900
2024-11-15,87.42781066894531,89.37883452521481,87.07941490790755,88.73180948645438,10001300
2024-11-18,88.30378723144531,89.36888729191874,86.95997053375773,87.59703930294974,7073200
2024-11-19,88.93089294433594,89.25938363956683,87.17895775868757,87.30835973205511,6784700
2024-11-20,89.44852447509766,89.5480650482018,87.30836797829342,88.80149935823235,6532100
2024-11-21,92.5144271850586,93.0619041607174,89.65756627323566,91.34977888084912,9535100
2024-11-22,92.08639526367188,94.3459975044414,91.58868478298209,93.62929319713464,7455200
2024-11-25,91.817626953125,93.92792211610578,91.4095083098476,93.4202553015546,9986300
2024-11-26,92.7135009765625,95.11246896394395,91.60858318242246,93.56956354849908,9016200
2024-11-27,89.68742370605469,92.28547292445614,87.60699762087181,92.28547292445614,8787900
2024-11-29,92.26556396484376,93.35056908067236,90.00595431024684,90.76247630686797,7131600
2024-12-02,96.41647338867188,97.18294417514474,94.5152157374268,96.92414019732534,17482000
2024-12-03,95.47081756591795,98.26794772996531,94.16681108549444,97.342206033776,25015400
2024-12-04,117.60897827148438,119.3310521377749,109.06826531434756,111.8156290644706,59995900
2024-12-05,112.85086822509766,116.06607342387436,111.58667945095458,116.06607342387436,23963500
2024-12-06,112.990234375,114.22455422888976,111.11883812500092,112.96037296155689,13782500
2024-12-09,106.5398941040039,112.36310465291407,105.84310253538366,111.20842039713506,17640800
2024-12-10,106.19149780273438,108.21220093635444,104.51919045172838,107.36609472301784,13901600
2024-12-11,110.8500747680664,111.46723847530724,107.98326523929984,109.38680479382988,14798800
2024-12-12,108.51082611083984,110.43198860423266,107.42581346396004,110.0238624212026,10190400
2024-12-13,120.21697235107422,121.3019850234266,114.57293797123327,117.4497036115173,36722500
2024-12-16,124.2086181640625,125.5723475253274,118.58448858384406,121.93905973672902,23750700
2024-12-17,111.73600006103516,122.36709596082112,111.38760425234244,121.8096626669128,32166200
2024-12-18,104.79791259765624,112.99023006041016,103.9020322562769,111.98485281094784,24146000
2024-12-19,108.6103744506836,109.8745556456516,106.18154503688766,107.2267400143218,21497800
