Date,Close,High,Low,Open,Volume
2026-02-24,1922.56005859375,1928.9599609375,1857.1199951171875,1885.0,900800
2026-02-25,1767.7099609375,1781.47998046875,1654.239990234375,1760.1199951171875,2381200
2026-02-26,1740.8800048828125,1796.0,1731.260009765625,1791.0,1089700
2026-02-27,1757.5799560546875,1775.97998046875,1721.4100341796875,1739.3699951171875,792500
2026-03-02,1777.0,1780.0,1682.1199951171875,1700.1500244140625,818500
2026-03-03,1714.010009765625,1721.9599609375,1660.199951171875,1688.8800048828125,977600
2026-03-04,1769.030029296875,1789.0,1727.0,1731.760009765625,520600
2026-03-05,1780.3599853515625,1810.6199951171875,1765.0,1769.699951171875,489300
2026-03-06,1787.8599853515625,1794.1700439453125,1738.550048828125,1758.1300048828125,439900
2026-03-09,1769.52001953125,1769.52001953125,1721.4100341796875,1742.7099609375,600800
2026-03-10,1742.0899658203125,1773.5,1723.699951171875,1773.5,441800
2026-03-11,1766.0999755859375,1766.56005859375,1726.4599609375,1745.260009765625,367400
2026-03-12,1680.0,1712.68994140625,1631.1800537109375,1700.0,1203900
2026-03-13,1670.0,1695.0,1645.9100341796875,1670.800048828125,678900
2026-03-16,1732.3299560546875,1741.9599609375,1681.0,1685.0,465600
2026-03-17,1728.1400146484375,1752.260009765625,1711.0,1733.3299560546875,362400
2026-03-18,1690.260009765625,1741.2099609375,1686.989990234375,1718.449951171875,366500
2026-03-19,1666.9300537109375,1684.030029296875,1648.510009765625,1680.02001953125,427100
2026-03-20,1635.760009765625,1671.719970703125,1631.1800537109375,1656.0,537400
2026-03-23,1666.0799560546875,1691.7900390625,1637.2099609375,1662.4599609375,460500
2026-03-24,1612.02001953125,1653.52001953125,1606.2099609375,1647.3199462890625,511100
2026-03-25,1639.469970703125,1658.6600341796875,1617.25,1637.0999755859375,403600
2026-03-26,1630.989990234375,1668.5899658203125,1620.0,1624.77001953125,290000
2026-03-27,1599.52001953125,1633.1199951171875,1593.2099609375,1618.9599609375,546400
2026-03-30,1619.199951171875,1633.5799560546875,1598.22998046875,1608.050048828125,385800
2026-03-31,1729.02001953125,1741.6400146484375,1631.02001953125,1645.0,800000
2026-04-01,1718.969970703125,1741.0400390625,1692.31005859375,1740.1600341796875,643300
2026-04-02,1715.52001953125,1737.989990234375,1684.0899658203125,1689.969970703125,290400
2026-04-06,1710.3699951171875,1727.260009765625,1694.0,1706.5799560546875,210700
2026-04-07,1742.300048828125,1744.9100341796875,1691.9100341796875,1714.260009765625,351300
2026-04-08,1775.739990234375,1843.9100341796875,1765.4300537109375,1822.7900390625,520800
2026-04-09,1793.2099609375,1802.219970703125,1744.0999755859375,1783.489990234375,322700
2026-04-10,1773.9599609375,1812.8900146484373,1756.8699951171875,1801.0,366500
2026-04-13,1831.9300537109373,1839.010009765625,1761.1099853515625,1761.75,465500
2026-04-14,1840.6600341796875,1878.8499755859373,1836.3399658203125,1841.0,358000
2026-04-15,1872.1199951171875,1887.0699462890625,1843.0400390625,1858.18994140625,470300
2026-04-16,1822.1300048828125,1891.5,1808.5999755859373,1860.739990234375,412600
2026-04-17,1855.8299560546875,1875.0,1832.5,1850.18994140625,361000
2026-04-20,1870.0799560546875,1871.43994140625,1835.010009765625,1855.8299560546875,356700
2026-04-21,1854.1800537109373,1903.0,1851.0,1884.010009765625,260700
2026-04-22,1860.97998046875,1881.3800048828125,1843.9599609375,1871.739990234375,255400
2026-04-23,1809.199951171875,1846.8499755859373,1792.3199462890625,1845.1500244140625,303700
2026-04-24,1835.219970703125,1841.06005859375,1799.719970703125,1819.4300537109373,299000
2026-04-27,1839.280029296875,1874.22998046875,1832.010009765625,1832.8399658203125,364900
2026-04-28,1791.989990234375,1846.3299560546875,1778.3399658203125,1839.9100341796875,328800
2026-04-29,1767.02001953125,1771.5,1738.0,1767.75,450800
2026-04-30,1792.6300048828125,1810.0,1761.43994140625,1768.0,317600
2026-05-01,1850.050048828125,1861.3399658203125,1799.4300537109375,1799.43994140625,374800
2026-05-04,1813.530029296875,1876.010009765625,1813.18994140625,1847.1600341796875,373000
2026-05-05,1817.31005859375,1821.31005859375,1778.27001953125,1812.6099853515625,329300
2026-05-06,1841.1400146484373,1864.5,1825.0,1830.010009765625,421900
2026-05-07,1870.010009765625,1890.0,1839.550048828125,1850.81005859375,814600
2026-05-08,1632.52001953125,1704.18994140625,1623.0,1685.0,2333900
2026-05-11,1557.300048828125,1642.0,1536.7099609375,1641.3299560546875,1864500
2026-05-12,1578.780029296875,1583.0,1541.1400146484375,1562.75,1163500
2026-05-13,1562.0,1562.56005859375,1495.0,1533.1300048828125,1309300
2026-05-14,1607.3699951171875,1619.3399658203125,1541.68994140625,1547.0,701700
2026-05-15,1546.81005859375,1594.050048828125,1538.1099853515625,1591.0,619900
2026-05-18,1585.9100341796875,1586.18994140625,1528.6700439453125,1540.0,673400
2026-05-19,1594.8599853515625,1625.0,1572.9200439453125,1583.8900146484375,557800
2026-05-20,1651.199951171875,1662.0,1587.2099609375,1598.0,536900
2026-05-21,1677.9000244140625,1680.0,1615.5,1632.0,494400
2026-05-22,1664.4200439453125,1703.9200439453125,1650.1300048828125,1681.2099609375,399000
2026-05-26,1648.0400390625,1659.6500244140625,1616.469970703125,1657.989990234375,497900
2026-05-27,1696.1700439453125,1709.0,1644.510009765625,1645.0,441000
2026-05-28,1695.530029296875,1715.9100341796875,1681.0,1705.0,565100
2026-05-29,1695.6500244140625,1707.0,1679.02001953125,1682.8699951171875,759600
2026-06-01,1730.97998046875,1733.780029296875,1681.25,1700.449951171875,610200
2026-06-02,1672.8299560546875,1733.219970703125,1662.719970703125,1720.0,505500
2026-06-03,1638.5400390625,1670.0,1629.52001953125,1652.010009765625,544600
2026-06-04,1634.780029296875,1683.550048828125,1616.0,1657.6500244140625,493100
2026-06-05,1607.800048828125,1650.199951171875,1604.0,1630.1800537109375,446500
2026-06-08,1611.989990234375,1630.5699462890625,1582.4300537109375,1606.0799560546875,431900
2026-06-09,1641.1600341796875,1668.9300537109375,1600.1199951171875,1609.1700439453125,506900
2026-06-10,1588.2900390625,1629.0,1579.25,1628.0,404100
2026-06-11,1610.0,1623.3199462890625,1546.0,1585.56005859375,650200
2026-06-12,1589.5999755859375,1632.8599853515625,1565.97998046875,1628.0,596000
2026-06-15,1646.3599853515625,1673.5,1617.4200439453125,1618.0999755859375,532100
2026-06-16,1674.0799560546875,1712.0,1652.6099853515625,1657.1500244140625,448000
2026-06-17,1631.8199462890625,1702.0,1630.0,1674.0799560546875,460600
2026-06-18,1635.1500244140625,1647.6700439453125,1608.0899658203125,1635.0,655100
2026-06-22,1589.449951171875,1635.1500244140625,1588.010009765625,1633.5,414500
2026-06-23,1583.6600341796875,1606.739990234375,1566.0,1581.1300048828125,403700
2026-06-24,1659.5699462890625,1684.5799560546875,1579.0,1583.0,634500
