Date,Close,High,Low,Open,Volume
2024-09-05,396.042724609375,399.14545579423645,393.63813605145305,398.8351767577829,2234700
2024-09-06,392.174072265625,398.5055584214278,391.5050459682412,396.5275663426478,3351000
2024-09-09,396.6147155761719,398.3988049288493,393.7640903056933,394.97608983940586,3038200
2024-09-10,395.8487854003906,397.66193211605423,392.6587940828186,397.63284530847056,1970500
2024-09-11,396.82806396484375,397.4680033263292,388.62525867641193,394.772517307255,3134600
2024-09-12,399.4460144042969,399.47510121351024,395.0925209496255,397.2450336009228,3131600
2024-09-13,402.3257446289063,403.6540916246584,399.81448468988617,400.0471791738609,5210300
2024-09-16,404.6915588378906,405.8259740043712,403.0141405747413,403.78983814867024,3881100
2024-09-17,404.57525634765625,406.7374451476363,403.1693246824185,405.573943042808,2561700
2024-09-18,403.5377807617188,408.201553867459,402.9172226287256,404.8079542509837,3173600
2024-09-19,408.5990905761719,409.9274376825815,406.63080399568406,409.1517696114904,4073000
2024-09-20,408.9957885742188,409.7056797510996,406.982748501985,407.8385353739139,2902200
2024-09-23,409.5209655761719,410.0947547903263,408.4415272138452,409.53069987131215,2318700
2024-09-24,410.5130004882813,411.0186794207292,408.811160432979,410.0656679835106,2790700
2024-09-25,407.5857849121094,411.3006653801156,406.86615925831376,410.8144254134467,2048000
2024-09-26,410.0169067382813,410.5031466124413,408.63600211519366,409.6473596854833,2703700
2024-09-27,411.3103637695313,414.47092327696697,410.6198817091722,410.9602555916728,3667700
2024-09-30,411.4757385253906,411.650777805148,407.5469109614505,410.79502032264486,3819800
2024-10-01,409.9002685546875,411.504854417754,407.751096334189,410.7949631006003,5101300
2024-10-02,410.2989196777344,410.8726791476431,408.03302532468376,410.2211046810913,2599600
2024-10-03,408.4219970703125,409.5306083926957,406.76876986312,408.7720754844159,2534400
2024-10-04,411.7575988769531,411.9520769940415,408.1108003071659,410.7462117638364,2520900
2024-10-07,408.062255859375,411.290896085978,406.7494318032668,410.49345548584176,2632600
2024-10-08,409.2194519042969,409.6862528511397,407.1869728627472,408.93745415511376,1872900
2024-10-09,413.3525390625,413.9457671900597,408.4707010094242,409.30704909400873,3935100
2024-10-10,412.9733276367188,413.3720479664517,411.3979149099943,413.3039672491903,2179000
2024-10-11,416.9313049316406,417.2619445257819,413.3136786317535,413.57623751240766,3753500
2024-10-14,419.0318298339844,419.5472429341922,415.4336427495485,416.5325496577362,2180600
2024-10-15,415.7740173339844,418.29273642638,415.2780431446795,417.5147347884775,3291200
2024-10-16,418.8664855957031,419.2165640658173,415.1710743595488,415.4238989176111,2583700
2024-10-17,420.5489196777344,420.9768131825688,419.3333198748478,420.6364393022147,3462800
2024-10-18,420.878662109375,421.4234360906651,418.63143232660894,420.5089876889377,2303700
2024-10-21,417.6975402832031,421.2677841265173,417.1041374281972,420.6743515835559,2702600
2024-10-22,417.6391906738281,418.7190307238137,415.54764443454246,416.0146063058817,2306100
2024-10-23,413.6020812988281,416.1314065564748,411.4229849232367,415.4212408289473,4006500
2024-10-24,412.2595520019531,413.125371628403,410.4695759102804,412.7848804304962,1936600
2024-10-25,409.6913757324219,414.4192429866964,409.0395765363829,413.884206543471,2518800
2024-10-28,412.5417175292969,413.2713288736578,411.7634476158682,412.0358346635779,2912000
