Date,Close,High,Low,Open,Volume
2000-01-04,42.739070892333984,44.42171147864635,42.62689399741124,44.42171147864635,4740000
2000-01-05,44.19736862182617,44.75825066767855,42.85125581979073,43.075609665134245,5250000
2000-01-06,44.30954360961914,45.88000496240742,43.18777963189916,45.88000496240742,8838000
2000-01-07,44.98259353637695,45.76782410094818,44.42171162739088,44.42171162739088,5982000
2000-01-10,44.98259353637695,44.98259353637695,44.98259353637695,44.98259353637695,0
2000-01-11,47.11394500732422,47.45047318594796,45.54347846207591,45.65565794495882,6192000
2000-01-12,51.04009246826172,53.05926089379721,47.67481175903591,47.899160382977065,11376000
2000-01-13,52.49839019775391,53.05927214658004,51.60098010663447,52.722744004286746,5772000
2000-01-14,53.62015151977539,53.62015151977539,51.60098256963725,52.72274652083323,8196000
2000-01-17,53.73234558105469,54.405402080462416,53.39581733135083,53.62016607447769,4452000
2000-01-18,56.87326431274414,57.99502323840548,52.61057217921077,52.61057217921077,6222000
2000-01-19,54.0688705444336,56.873270743175496,53.84451667992947,56.873270743175496,4836000
2000-01-20,52.3862190246582,54.40538800031939,51.60098322189291,53.732331675099,5478000
2000-01-21,52.722755432128906,53.84451443791444,51.15228871601872,53.283632367515146,2616000
2000-01-24,52.61057662963867,53.73234078520484,51.1522893894184,51.1522893894184,2910000
2000-01-25,51.37664413452149,52.38622881095304,49.35747478165837,52.16187494896385,6498000
2000-01-26,52.94710540771485,53.507987491413296,51.93752073806554,52.49840282176399,6288000
2000-01-27,52.161869049072266,52.49839723648563,51.71316651085864,52.386222885685385,5058000
2000-01-28,51.04009246826172,52.04967668102947,49.91832880851256,51.600969163125455,4086000
2000-01-31,52.04970169067383,52.04970169067383,49.35747582969093,51.152291358675086,4434000
2000-02-01,55.52714538574219,55.52714538574219,51.60098187912001,51.937510032973,4596000
2000-02-02,55.52714538574219,56.312376033061774,54.181032770330255,55.52714538574219,11388000
2000-02-03,55.86367416381836,56.873258636658456,55.527146006205,56.08802798056466,6576000
2000-02-04,57.54632186889648,60.57507565146999,57.20979367083277,58.66808081743796,12720000
2000-02-07,61.13593673706055,61.69681345156748,58.892414473999736,59.4532963235177,11562000
2000-02-08,56.64890670776367,60.68724473370355,56.08802984972469,60.57507038909823,8040000
2000-02-09,58.3315658569336,58.89244802599534,56.0880474507145,56.76110399958301,9342000
2000-02-10,56.98542785644531,58.78024795909719,56.08802294013108,58.33154036592837,7128000
2000-02-11,56.98542785644531,56.98542785644531,56.98542785644531,56.98542785644531,0
2000-02-14,54.293216705322266,55.63932955863615,53.28363206533685,55.30280134530768,6486000
2000-02-15,54.293216705322266,54.74192441310225,53.732339773116834,54.293216705322266,8448000
2000-02-16,54.85408782958984,54.966262166650445,53.73232905394784,54.29320587426284,5604000
2000-02-17,51.15229797363281,54.96628339157446,51.15229797363281,54.85410901119834,5934000
2000-02-18,50.47922897338867,51.15228535970052,49.91834693979123,51.15228535970052,6648000
2000-02-21,47.67481994628906,50.92792176719247,47.11393802009356,50.47921930724311,5754000
2000-02-22,48.90876388549805,49.24529208914829,47.11394851103436,47.6748305621224,4476000
2000-02-23,48.68442535400391,50.47924110380107,48.68442535400391,50.03053845010527,4476000
2000-02-24,47.67481994628906,49.02093246114888,47.45046614880852,48.796578663668335,5088000
2000-02-25,49.80617904663086,50.36706115297125,47.67483525855877,47.67483525855877,4194000
2000-02-28,49.581817626953125,52.72275078215339,48.0113561843656,49.24528944139686,6306000
2000-02-29,48.46005630493164,48.46005630493164,47.113943629794655,47.899174311953786,9828000
2000-03-01,47.00177001953125,47.89917506030153,45.20694966796585,47.45047253991639,19272000
2000-03-02,50.927921295166016,52.49838759295048,47.1139375834171,47.1139375834171,17670000
2000-03-03,55.30279922485352,56.76109151670416,52.16187106589021,52.61057362145273,26580000
2000-03-06,56.42457580566406,60.23856120969006,56.20022191071643,59.78985855480876,15552000
2000-03-07,57.20978927612305,57.658491794068894,54.181035726210645,56.64890727743144,7974000
2000-03-08,54.293216705322266,56.761093693073065,53.9566884919938,56.08803726641612,5274000
2000-03-09,52.2740478515625,53.84451457157101,51.71317091478401,53.17145813942637,7380000
2000-03-10,56.42457580566406,57.20980673545984,54.29322664119645,55.078462706006185,17112000
2000-03-13,53.844505310058594,57.20978689193725,52.83492083549499,56.42455623450296,6360000
2000-03-14,51.9374885559082,54.29318465875732,51.60096054121547,53.620128629371855,4470000
2000-03-15,50.47922897338867,52.049695586453886,50.36705462067427,52.049695586453886,6306000
2000-03-16,52.61057662963867,52.72275612620316,48.90876621329918,49.3574739295309,11802000
2000-03-17,51.60098648071289,54.40539143624937,50.81575576336921,54.18103760200293,5976000
2000-03-20,51.60098648071289,51.60098648071288,51.60098648071288,51.60098648071288,0
2000-03-21,54.405391693115234,54.629740393408326,51.60098672433823,52.16186874509615,4182000
2000-03-22,52.83493423461914,55.52716018287998,51.937523873527695,54.96627806532115,5682000
2000-03-23,54.7419319152832,54.85410629009477,51.600998070422,51.71317758024729,4044000
2000-03-24,56.08802795410156,57.209786767279454,54.9662640059115,55.86367413746112,7458000
2000-03-27,57.20978927612305,57.20978927612304,55.751502241539725,56.088030413752215,4434000
2000-03-28,56.92796325683594,57.04069534055981,55.575219534611655,56.36432347944768,1776000
