Date,Close,High,Low,Open,Volume
2026-02-24,157.10000610351562,158.3000030517578,153.35000610351562,153.35000610351562,818684
2026-02-25,155.25,158.0,154.89999389648438,155.39999389648438,694678
2026-02-26,153.89999389648438,156.0,152.5,155.1999969482422,805080
2026-02-27,150.0,155.25,150.0,153.89999389648438,2762257
2026-03-02,150.85000610351562,151.64999389648438,147.3000030517578,147.60000610351562,1345097
2026-03-03,144.60000610351562,149.10000610351562,143.89999389648438,147.5500030517578,1740550
2026-03-04,145.8000030517578,146.75,143.89999389648438,146.35000610351562,1260588
2026-03-05,143.5,147.6999969482422,143.5,145.3000030517578,1161277
2026-03-06,142.4499969482422,144.9499969482422,141.0500030517578,144.75,1115468
2026-03-09,141.9499969482422,142.0,137.1999969482422,138.5,878255
2026-03-10,148.89999389648438,148.89999389648438,142.6999969482422,143.25,990747
2026-03-11,146.5,148.5,145.39999389648438,148.0,1021638
2026-03-12,146.75,146.75,142.8000030517578,146.39999389648438,1211419
2026-03-13,146.5,147.9499969482422,143.5,145.5500030517578,1079247
2026-03-16,149.0500030517578,149.39999389648438,145.0,145.5500030517578,996046
2026-03-17,150.0500030517578,154.1999969482422,147.14999389648438,150.0,1498774
2026-03-18,144.0,150.9499969482422,144.0,150.9499969482422,1293972
2026-03-19,141.8000030517578,144.5,140.39999389648438,141.8000030517578,939954
2026-03-20,138.0,144.25,136.0,142.35000610351562,2787943
2026-03-24,140.1999969482422,141.4499969482422,137.64999389648438,138.9499969482422,819748
2026-03-25,145.10000610351562,145.10000610351562,141.75,142.6999969482422,1021148
2026-03-26,145.0500030517578,145.8000030517578,143.60000610351562,144.25,872257
2026-03-27,142.9499969482422,146.5,139.4499969482422,146.5,1497900
2026-03-30,153.0,154.64999389648438,147.10000610351562,147.10000610351562,2037674
2026-03-31,156.0,157.14999389648438,151.75,152.8000030517578,1812746
2026-04-01,158.25,162.39999389648438,158.10000610351562,162.0,1469639
2026-04-07,160.0,160.85000610351562,157.8000030517578,159.4499969482422,1564068
2026-04-08,161.5,164.0,157.75,164.0,1899831
2026-04-09,162.3000030517578,162.85000610351562,160.35000610351562,161.5,1826848
2026-04-10,164.5500030517578,165.8000030517578,162.8000030517578,163.1999969482422,1112258
2026-04-13,163.0,166.39999389648438,162.64999389648438,165.0,1323006
2026-04-14,163.0,164.25,162.14999389648438,163.35000610351562,1251666
2026-04-15,163.5500030517578,164.3000030517578,160.75,161.0500030517578,1510010
2026-04-16,159.0,164.1999969482422,156.14999389648438,164.0500030517578,1455725
2026-04-17,155.6999969482422,159.10000610351562,153.6999969482422,158.8000030517578,2385297
2026-04-20,156.3000030517578,157.6999969482422,154.85000610351562,155.6999969482422,1236321
2026-04-21,161.85000610351562,163.8000030517578,158.35000610351562,160.0,1141234
2026-04-22,163.14999389648438,165.0,160.0,160.0,1542114
2026-04-23,163.5,164.3000030517578,161.3000030517578,163.14999389648438,817367
2026-04-24,161.1999969482422,165.0,161.1999969482422,164.10000610351562,737099
2026-04-27,167.6999969482422,168.10000610351562,163.10000610351562,164.8000030517578,1695046
2026-04-28,166.89999389648438,169.1999969482422,165.89999389648438,168.60000610351562,1124001
2026-04-29,165.5,168.35000610351562,165.0,168.3000030517578,1059918
2026-04-30,170.35000610351562,170.35000610351562,164.4499969482422,165.3000030517578,1895076
2026-05-01,170.0,170.39999389648438,167.75,170.10000610351562,1041908
2026-05-04,168.14999389648438,170.1999969482422,167.39999389648438,170.0,924537
2026-05-05,167.9499969482422,169.5500030517578,165.0500030517578,169.5500030517578,1180245
2026-05-06,166.5,172.1999969482422,158.6999969482422,172.1999969482422,2569937
2026-05-07,161.64999389648438,167.35000610351562,161.39999389648438,166.5,1571317
2026-05-08,162.35000610351562,162.89999389648438,160.0,160.25,854319
2026-05-11,167.64999389648438,167.64999389648438,161.14999389648438,162.35000610351562,1497081
2026-05-12,162.0500030517578,167.1999969482422,161.39999389648438,167.1999969482422,1213483
2026-05-13,162.5500030517578,165.0,160.14999389648438,164.14999389648438,1115961
2026-05-18,165.6999969482422,166.10000610351562,161.85000610351562,164.64999389648438,2997581
2026-05-19,164.10000610351562,167.0,162.64999389648438,166.10000610351562,1477830
2026-05-20,163.75,165.1999969482422,162.5,163.10000610351562,1382588
2026-05-21,167.14999389648438,167.60000610351562,161.25,163.6999969482422,1473178
2026-05-22,167.4499969482422,170.39999389648438,166.25,168.0500030517578,1123215
2026-05-26,169.5,170.1999969482422,166.8000030517578,169.60000610351562,2260216
2026-05-27,164.25,169.4499969482422,162.6999969482422,169.4499969482422,1585935
2026-05-28,163.14999389648438,165.10000610351562,161.9499969482422,164.25,1321715
2026-05-29,164.14999389648438,164.14999389648438,161.6999969482422,163.14999389648438,6630043
2026-06-01,166.25,167.60000610351562,163.10000610351562,163.8000030517578,1176523
2026-06-02,165.89999389648438,167.5,164.5500030517578,167.4499969482422,906530
2026-06-03,165.64999389648438,167.35000610351562,162.1999969482422,163.0,1606395
2026-06-04,160.35000610351562,166.0,160.35000610351562,166.0,1347003
2026-06-08,160.64999389648438,161.8000030517578,158.60000610351562,159.8000030517578,1660462
2026-06-09,160.60000610351562,162.89999389648438,159.6999969482422,159.75,1640615
2026-06-10,156.0,160.75,153.85000610351562,159.25,1450296
2026-06-11,158.0500030517578,159.1999969482422,155.25,156.10000610351562,1124302
2026-06-12,156.3000030517578,159.64999389648438,155.0,159.5,1048295
2026-06-15,154.75,156.5,153.3000030517578,156.5,1190532
2026-06-16,148.85000610351562,155.14999389648438,148.10000610351562,154.5500030517578,1325911
2026-06-17,149.25,149.25,145.10000610351562,148.35000610351562,1503488
