Date,Close,High,Low,Open,Volume
2026-07-29,236.60000610351562,242.8800048828125,235.75,236.69000244140625,2762200
2026-07-30,226.3300018310547,231.11000061035156,225.14999389648438,230.02000427246094,2934600
2026-07-31,226.5500030517578,228.4499969482422,224.0,225.85000610351562,2189000
2026-08-03,226.42999267578125,228.07000732421875,223.8300018310547,227.02000427246094,2213000
2026-08-04,225.25,226.0500030517578,222.16000366210938,224.88999938964844,3077900
2026-08-05,224.30999755859375,226.44000244140625,222.4199981689453,226.0500030517578,2132500
2026-08-06,229.00999450683594,229.3300018310547,222.77000427246094,226.94000244140625,2872900
2026-08-07,227.67999267578125,231.55999755859375,226.6999969482422,227.3800048828125,1684600
2026-08-10,226.60000610351562,227.88999938964844,225.55999755859375,227.17999267578125,1505200
2026-08-11,226.85000610351562,228.97999572753906,225.67999267578125,225.67999267578125,1308300
2026-08-12,226.32000732421875,228.38999938964844,223.4600067138672,225.0500030517578,1380600
2026-08-13,224.2100067138672,228.3699951171875,224.14999389648438,227.58999633789062,2253700
2026-08-14,224.5500030517578,225.92999267578125,223.6999969482422,225.30999755859375,1524800
2026-08-17,224.02000427246094,225.25999450683594,223.0,223.7100067138672,1828700
2026-08-18,223.5800018310547,228.16000366210938,223.5,227.44000244140625,2125600
2026-08-19,225.0800018310547,228.72000122070312,222.25,224.85000610351562,1918400
2026-08-20,224.9199981689453,226.3000030517578,224.11000061035156,224.8300018310547,1719300
2026-08-21,224.05999755859375,225.2899932861328,223.39999389648438,225.0800018310547,1820300
2026-08-24,226.4600067138672,227.75999450683594,225.0800018310547,225.08999633789062,1606800
2026-08-25,222.1300048828125,226.25999450683594,222.00999450683594,225.22000122070312,2278000
2026-08-26,221.24000549316406,223.5,220.35000610351562,221.3800048828125,2467200
2026-08-27,217.75999450683594,220.13999938964844,217.4199981689453,219.5,2276700
2026-08-28,219.64999389648438,220.00999450683594,217.86000061035156,218.8699951171875,1689066
